,Unnamed: 0,mood,arousal,valence,activity,screen,communication,office,social,travel,gsm,amusement,system
26,2014-04-16,7.2,0.8,1.0,0.11137417839840907,0.07110101854911552,0.04113534722222227,0.0006395486111111112,0.011844803240740744,0.0022721412037037037,0.3,0.008830266203703706,0.00825609953703703
27,2014-04-17,7.0,0.4,1.0,0.116150874870911,0.051658981478324616,0.01913563657407408,0.0,0.017268240740740744,0.0,0.2,0.014387025462962963,0.0042940625
28,2014-04-18,7.0,1.0,1.0,0.1885545199849485,0.04140199073762808,0.015702384259259263,0.0,0.0006217245370370371,0.0,0.1,0.023413159722222226,0.0017668287037037047
29,2014-04-19,7.0,1.0,1.0,0.16723933497618124,0.015530046312897285,0.011340578703703705,0.0,0.0030733680555555553,0.0,0.0,0.0,0.0006063425925925928
30,2014-04-20,7.2,0.4,1.0,0.12116526023672415,0.11554383102114545,0.04445715277777778,0.002966400462962963,0.02744574074074074,0.009067870370370368,0.0,0.026619699074074073,0.004806006944444445
31,2014-04-21,7.4,0.4,1.0,0.0881963953222814,0.026177928243522296,0.038924375,0.0,0.004513298611111111,0.0002215972222222222,0.1,0.0040624421296296285,0.0014989583333333333
32,2014-04-22,6.6,0.6,1.0,0.050621498599439735,0.09766396991356656,0.057112002314814815,0.0,0.018073518518518517,0.000833935185185185,0.2,0.02347078703703704,0.004452326388888889
33,2014-04-23,7.25,1.0,1.0,0.07183591337438762,0.11565056713918848,0.041921666666666656,0.00036027777777777783,0.013865023148148154,0.005414965277777778,0.1,0.02622517361111111,0.007892349537037038
34,2014-04-24,7.2,1.0,1.0,0.10981776234215576,0.09647368056630652,0.02362834490740741,0.0,0.023203333333333343,0.0033476157407407413,0.1,0.044777326388888886,0.17502903935185182
35,2014-04-25,7.2,0.4,1.0,0.20366097979108125,0.046204490733367416,0.050537847222222224,0.004077743055555557,0.0038571296296296322,0.012911157407407406,0.5,0.017305231481481474,0.009884108796296295
