predict_day,user,window,true_mood,weekday,weekend_day,mood,arousal,valence,activity,screen,communication,office,social,travel,weather,gsm,amusement,system
2014-04-13,AS14.06,2014-04-11-2014-04-12,6.5,0,1,8.0,0.1,1.0,0.21991447056191354,0.06378844907576287,0.020952922453703695,0.0005216203703703704,0.025298269675925928,0.0009930960648148147,9.30613425925926e-05,0.0,0.048004456018518535,0.001771255787037037
2014-04-14,AS14.06,2014-04-12-2014-04-13,7.25,1,0,7.35,-0.55,0.625,0.28932688226805875,0.06866907986639825,0.027394270833333338,0.0,0.01907311342592593,0.002753912037037037,9.30613425925926e-05,0.09090909090909093,0.015320515046296296,0.008606701388888891
2014-04-15,AS14.06,2014-04-13-2014-04-14,7.0,1,0,6.875,-0.875,0.5,0.2617422354149672,0.07015867476524025,0.035036446759259265,0.00017033564814814816,0.016503674768518523,0.0023436863425925925,0.0,0.18181818181818185,0.007415306712962959,0.01355854166666667
2014-04-16,AS14.06,2014-04-14-2014-04-15,7.6,1,0,7.125,-0.325,0.675,0.1896532724692267,0.06483601851319824,0.033988252314814824,0.0005849537037037037,0.020270416666666673,0.00010533564814814816,6.976851851851851e-05,0.36363636363636365,0.009497777777777772,0.01506151041666667
2014-04-17,AS14.06,2014-04-15-2014-04-16,6.8,1,0,7.3,-0.2,0.5,0.1728143459714092,0.13119053239899653,0.060425428240740764,0.0005216782407407407,0.03711178819444445,0.0005719502314814814,6.976851851851851e-05,0.3181818181818182,0.02028076967592592,0.019704704861111116
2014-04-18,AS14.06,2014-04-16-2014-04-17,6.25,0,1,7.199999999999999,0.1,0.5,0.14836788864451717,0.16355469328523786,0.06396892361111113,0.0018315509259259261,0.03688263888888889,0.0006824710648148148,0.0,0.09090909090909093,0.03277814236111112,0.014685480324074074
2014-04-19,AS14.06,2014-04-17-2014-04-18,6.8,0,1,6.525,-0.4,0.55,0.14894308393452438,0.11218148149411987,0.04604935185185185,0.0017827777777777779,0.021268061342592594,0.002136747685185185,0.0,0.18181818181818182,0.03059907407407409,0.007735219907407404
2014-04-28,AS14.06,2014-04-26-2014-04-27,6.75,1,0,7.35,-0.3,1.0,0.1331565308415033,0.04686850695422402,0.01904048611111111,0.000789085648148148,0.008222089120370374,0.006311753472222222,0.0,0.5,0.008369890046296295,0.004020717592592596
2014-04-29,AS14.06,2014-04-27-2014-04-28,7.25,1,0,6.975,-0.425,0.75,0.11602013714260957,0.0477742071836083,0.027119722222222222,0.00018219328703703705,0.013207204861111113,0.0009643518518518518,0.0,0.0,0.008499496527777775,0.0002908738425925927
2014-04-30,AS14.06,2014-04-28-2014-04-29,6.8,1,0,7.0,-0.125,0.75,0.17376077535391266,0.08724131945382663,0.04850377893518518,0.00018244791666666667,0.03482600115740741,0.0,0.0,0.09090909090909093,0.0184947048611111,0.008530914351851852
2014-05-01,AS14.06,2014-04-29-2014-04-30,8.0,1,0,7.025,-0.3,0.8,0.14204069669958053,0.09934958333356508,0.04627376157407406,0.0005336284722222222,0.03500639467592592,0.00036913773148148147,0.0,0.13636363636363638,0.02595855902777778,0.012804918981481478
2014-05-02,AS14.06,2014-04-30-2014-05-01,7.2,0,1,7.4,-0.3,0.8,0.21780556104987903,0.0689508101813219,0.028453761574074067,0.0005972337962962962,0.016270931712962962,0.001970127314814815,0.0,0.13636363636363638,0.02361450231481482,0.006246678240740738
2014-05-03,AS14.06,2014-05-01-2014-05-02,6.25,0,1,7.6,-0.375,1.0,0.25599524903399,0.05854894096238748,0.02139541087962963,6.385995370370371e-05,0.02255572916666667,0.003125138888888889,4.109375e-05,0.27272727272727276,0.011945306712962957,0.006982627314814814
2014-05-04,AS14.06,2014-05-02-2014-05-03,7.6,0,1,6.725,-0.75,0.5,0.20276118404047117,0.04795449651639774,0.020528611111111112,0.0007159201388888889,0.018435353009259265,0.0015241493055555555,4.109375e-05,0.18181818181818185,0.0036018923611111104,0.005324027777777777
2014-05-05,AS14.06,2014-05-03-2014-05-04,7.0,1,0,6.925,-0.775,0.375,0.19367463587502187,0.03084418402363858,0.014861597222222219,0.0007159201388888889,0.011142146990740742,2.3234953703703705e-05,0.0,0.0,0.0029356018518518516,0.002141400462962964
