,Unnamed: 0,mood,arousal,valence,activity,screen,communication,finance,office,social,travel,gsm,amusement,system
23,2014-04-14,7.0,0.0,0.8,0.09289626571780712,0.04896350694751295,0.04133353009259258,0.0003262731481481482,9.34375e-05,0.0004787615740740741,0.0,0.09090909090909093,0.013341076388888885,0.02112709490740741
24,2014-04-15,7.6,0.2,0.8,0.11955499852139127,0.04588871525669541,0.02598729166666667,0.0,6.973379629629631e-05,0.0,0.0,0.5454545454545454,0.021412523148148132,0.008408564814814813
25,2014-04-16,8.0,0.8,1.0,0.1147681692149471,0.06174267361285508,0.01683218750000001,0.0002096412037037037,0.00038409722222222214,0.0,0.0,0.18181818181818185,0.0402900925925926,0.002915520833333333
26,2014-04-17,7.25,0.25,0.75,0.14085924635236632,0.057945671299541424,0.023707013888888892,0.0019974074074074074,0.0,0.0,0.0,0.5454545454545454,0.013423437500000008,0.02138531250000001
27,2014-04-18,7.5,0.0,1.0,0.07387608289940913,0.07238121528316423,0.013959641203703705,0.0,0.0021278240740740736,0.0,0.0,0.5454545454545454,0.04982172453703704,0.020364953703703708
28,2014-04-19,7.8,0.6,0.8,0.208229777089402,0.016688865743301532,0.013370243055555557,0.0,0.0,0.0,0.0007990046296296295,0.4545454545454545,0.000772048611111111,0.0013613888888888888
29,2014-04-20,7.5,0.25,1.0,0.1468526372239469,0.04038341434465514,0.011504467592592596,0.0,0.0,0.0,0.00030806712962962965,0.4545454545454545,0.017690833333333333,0.005667500000000001
30,2014-04-21,7.4,0.2,1.0,0.02084580503077148,0.06967520833843291,0.0028025,0.00026844907407407416,0.0,0.0,0.0019354050925925925,0.2727272727272727,0.0464875462962963,0.008431956018518517
31,2014-04-22,7.6,0.4,0.8,0.09285561446082308,0.04043276620683845,0.02090858796296297,0.0,0.00045773148148148154,0.0,0.0,0.0,0.02711093750000001,0.0014594212962962966
32,2014-04-23,7.0,0.6,0.8,0.12038971933691188,0.04944939814507962,0.01712456018518518,0.0018417013888888886,0.0,0.0,0.0,0.09090909090909093,0.027705347222222242,0.0016825694444444444
33,2014-04-24,7.4,-0.2,1.0,0.10600109223606824,0.056638935189004286,0.032582650462962964,0.0006059490740740741,0.0,0.0,0.0,0.0,0.0202327199074074,0.0013388310185185185
34,2014-04-25,7.5,-1.0,1.0,0.10616761822048393,0.1257374999975716,0.09180527777777776,0.0005011921296296296,0.0020659490740740746,0.0,0.0,0.0,0.03857582175925926,0.0006053009259259259
35,2014-04-26,7.5,-0.25,1.0,0.2691422503343846,0.040382569437777564,0.0067875231481481476,0.0,0.0,0.00022517361111111108,0.0,0.8181818181818182,0.031678611111111116,0.0051306828703703705
36,2014-04-27,7.6,-1.4,1.0,0.06555207175889924,0.061237696748640824,0.010141469907407413,0.0,0.0,0.0,0.006260787037037037,0.0,0.08544005787037037,0.00010347222222222222
37,2014-04-28,7.0,-1.4,1.0,0.08262849034113323,0.03894930555588669,0.03301145833333334,0.0003254282407407408,0.0,9.11574074074074e-05,0.0,0.09090909090909093,0.040480578703703717,0.0015213773148148148
38,2014-04-29,7.2,-0.6,1.0,0.1186958482249048,0.042475868041316665,0.020747835648148152,0.005549699074074074,7.530092592592593e-05,0.0,0.0,0.0,0.011658831018518518,0.0002404976851851852
39,2014-04-30,7.0,-1.2,1.0,0.0896922408290305,0.04743024304509162,0.02157054398148148,0.0,0.0,0.0,0.0,0.0,0.023225625,0.002399976851851852
40,2014-05-01,7.2,-0.8,1.0,0.13638883459215953,0.043344444444885964,0.012536180555555556,0.0,0.0007079398148148148,0.0,0.001299074074074074,0.09090909090909093,0.03503068287037037,0.021256655092592596
41,2014-05-02,7.6,-1.2,1.4,0.1343769226947676,0.07674969907712054,0.012758402777777776,0.0005002777777777779,0.0,0.0,0.0005749189814814816,1.0,0.04744209490740739,0.003514085648148149
42,2014-05-03,7.75,-0.4,1.0,0.13891893143630113,0.08602199074294836,0.010695694444444443,0.0,0.0,0.0,0.0008392245370370371,0.4545454545454545,0.03854503472222221,0.006502557870370368
43,2014-05-04,7.4,-1.2,0.8,0.06616240664834475,0.03527996528203841,0.0022239120370370377,0.0,0.0,0.0,0.0,0.3636363636363637,0.031167118055555564,0.0009332638888888886
44,2014-05-05,7.25,-1.0,1.0,0.1011820050553937,0.037656365737870914,0.01095414351851852,0.00015327546296296297,0.0,0.0,0.0015102083333333332,0.2727272727272727,0.018931423611111102,0.0015138773148148145
